Source,Target,Capacity,Flow
165,106,11,0
165,134,9,0
165,137,17,0
165,144,30,0
165,152,6,0
165,161,4,0
165,162,27,0
165,182,43,0
165,196,7,0
166,8,42,0
166,22,40,0
166,23,15,0
166,32,10,0
166,38,6,0
166,46,35,0
166,47,1,0
166,75,27,0
166,94,38,0
166,103,49,0
166,152,2,0
166,165,3,0
166,177,18,0
166,181,2,0
166,194,32,0
166,195,39,0
167,31,37,0
167,51,13,0
167,69,34,0
167,70,39,0
167,109,26,0
167,118,11,0
167,154,45,0
167,159,28,0
167,188,41,0
168,0,37,0
168,1,4,0
168,16,8,0
168,29,6,0
168,55,19,0
168,57,43,0
168,77,8,0
168,81,9,0
168,193,17,0
169,11,50,0
169,29,35,0
169,43,12,0
169,55,33,0
169,57,11,0
169,78,20,0
169,150,9,0
169,168,23,0
169,186,1,0
170,45,3,0
170,56,6,0
170,60,9,0
170,93,7,0
170,98,5,0
170,100,17,0
170,105,13,0
170,107,30,0
170,114,14,0
170,116,12,0
170,132,21,0
170,139,28,0
170,140,13,0
170,153,9,0
170,175,15,0
170,183,27,0
170,189,38,0
171,3,6,0
171,36,27,0
171,45,9,0
171,75,38,0
171,105,32,0
171,116,28,0
171,134,14,0
171,175,4,0
171,183,17,0
171,190,23,0
171,194,44,0
171,196,24,0
171,197,29,0
172,30,2,0
172,68,46,0
172,76,45,0
172,77,41,0
172,86,19,0
172,110,13,0
172,125,2,0
172,142,1,0
172,193,46,0
172,199,12,0
173,25,37,0
173,56,19,0
173,60,45,0
173,93,13,0
173,114,43,0
173,153,14,0
173,170,46,0
173,183,4,0
174,7,44,0
174,19,49,0
174,27,50,0
174,41,29,0
174,51,39,0
174,69,16,0
174,131,48,0
174,178,25,0
174,184,49,0
175,3,22,0
175,60,33,0
175,75,45,0
175,98,11,0
175,112,41,0
175,122,1,0
175,132,42,0
175,133,49,0
176,22,24,0
176,29,50,0
176,47,2,0
176,99,40,0
176,103,41,0
176,121,22,0
176,169,16,0
177,11,13,0
177,28,10,0
177,29,34,0
177,57,41,0
177,70,38,0
177,118,43,0
177,128,38,0
177,154,10,0
177,167,25,0
177,169,36,0
177,188,13,0
177,197,12,0
178,10,32,0
178,19,1,0
178,21,22,0
178,33,3,0
178,34,24,0
178,41,35,0
178,51,16,0
178,69,6,0
178,71,13,0
178,86,35,0
178,88,14,0
178,120,10,0
178,141,30,0
179,13,21,0
179,34,46,0
179,54,25,0
179,67,43,0
179,68,50,0
179,77,45,0
179,86,3,0
179,125,34,0
179,151,26,0
179,154,40,0
179,168,26,0
179,172,23,0
179,193,14,0
180,20,24,0
180,32,28,0
180,48,28,0
180,63,11,0
180,94,43,0
180,106,49,0
180,108,48,0
180,136,7,0
180,165,38,0
181,23,5,0
181,44,1,0
181,80,11,0
181,99,25,0
181,121,46,0
181,123,25,0
181,130,8,0
181,169,37,0
181,176,32,0
181,186,41,0
181,195,24,0
182,38,3,0
182,104,23,0
182,137,43,0
182,140,17,0
182,144,41,0
182,147,29,0
182,152,24,0
182,153,9,0
182,180,49,0
182,187,27,0
183,5,45,0
183,9,33,0
183,48,45,0
183,50,9,0
183,56,13,0
183,60,28,0
183,98,37,0
183,100,31,0
183,105,48,0
183,140,25,0
183,146,11,0
183,175,40,0
184,10,33,0
184,12,41,0
184,69,47,0
184,86,38,0
184,88,26,0
184,109,48,0
184,126,17,0
184,128,49,0
184,131,9,0
184,135,16,0
184,159,2,0
184,178,44,0
185,15,32,0
185,65,22,0
185,68,34,0
185,72,37,0
185,113,16,0
186,121,31,0
186,150,36,0
186,176,5,0
187,5,9,0
187,36,49,0
187,50,37,0
187,63,38,0
187,87,40,0
187,91,21,0
187,94,14,0
187,137,34,0
187,140,4,0
187,153,11,0
187,161,16,0
187,165,47,0
187,180,11,0
188,4,17,0
188,11,14,0
188,31,9,0
188,49,22,0
188,51,2,0
188,59,11,0
188,90,18,0
188,109,36,0
188,117,8,0
188,135,14,0
188,148,41,0
188,154,6,0
188,159,33,0
188,194,27,0
188,197,46,0
189,9,36,0
189,56,18,0
189,60,38,0
189,82,31,0
189,84,9,0
189,93,12,0
189,98,28,0
189,107,48,0
189,132,28,0
189,145,12,0
189,149,30,0
189,156,34,0
189,160,48,0
189,173,11,0
189,175,15,0
189,183,35,0
190,62,38,0
190,75,9,0
190,112,38,0
190,122,8,0
190,124,15,0
190,133,37,0
190,148,30,0
190,163,30,0
190,175,43,0
190,196,20,0
190,197,18,0
191,0,35,0
191,55,22,0
191,121,8,0
191,168,22,0
191,169,36,0
192,19,8,0
192,27,36,0
192,39,18,0
192,198,24,0
193,54,25,0
193,68,1,0
193,76,30,0
193,77,47,0
193,79,11,0
193,86,27,0
193,110,14,0
193,113,16,0
193,151,8,0
193,199,17,0
194,3,4,0
194,11,31,0
194,22,1,0
194,38,4,0
194,46,16,0
194,47,33,0
194,75,32,0
194,124,44,0
194,147,10,0
194,167,27,0
194,177,39,0
194,190,31,0
194,196,35,0
195,22,38,0
195,32,9,0
195,44,28,0
195,47,35,0
195,80,34,0
195,87,44,0
195,91,44,0
195,92,27,0
195,103,6,0
195,123,39,0
195,165,29,0
195,196,45,0
196,8,10,0
196,22,30,0
196,36,49,0
196,38,5,0
196,47,22,0
196,70,33,0
196,75,6,0
196,87,37,0
196,105,13,0
196,112,6,0
196,130,15,0
196,152,12,0
196,166,36,0
196,197,20,0
197,8,3,0
197,11,27,0
197,49,12,0
197,75,44,0
197,134,35,0
197,147,17,0
197,148,18,0
197,166,5,0
197,194,16,0
198,7,33,0
198,35,30,0
198,37,5,0
198,52,4,0
198,88,26,0
198,131,50,0
198,141,30,0
198,174,41,0
198,178,24,0
199,21,44,0
199,30,9,0
199,76,6,0
199,77,43,0
199,120,1,0
199,179,9,0
